Loccioni - Leaf Lab Roof Irradiance (Plant:120),,,,Leaf Lab Audit (Energia Totale:4352),,,,Temperature|Centrale_Termica|AO_Temp_Esterna_AVG (Node:2684),,,,Temperature|Uffici|AO_Temp_Media_Uffici (Node:2684),,,
Date,Value,Quality,Status,Date,Value,Quality,Status,Date,Value,Quality,Status,Date,Value,Quality,Status
2018-03-23 04:15:00,0,Reconstructed,Valid,2018-03-23 04:15:00,5.875,Real,Valid,2018-03-24 02:15:00,5.9388,Real,Valid,2018-03-24 02:15:00,20.1693,Real,Valid
2018-03-23 04:30:00,0,Reconstructed,Valid,2018-03-23 04:30:00,5.75,Real,Valid,2018-03-24 02:30:00,5.4538,Real,Valid,2018-03-24 02:30:00,20.1106,Real,Valid
2018-03-23 04:45:00,0,Reconstructed,Valid,2018-03-23 04:45:00,5.625,Real,Valid,2018-03-24 02:45:00,5.501,Real,Valid,2018-03-24 02:45:00,20.0881,Real,Valid
2018-03-23 05:00:00,0,Reconstructed,Valid,2018-03-23 05:00:00,5.875,Real,Valid,2018-03-24 03:00:00,5.8136,Real,Valid,2018-03-24 03:00:00,20.0231,Real,Valid
2018-03-23 05:15:00,0,Reconstructed,Valid,2018-03-23 05:15:00,5.875,Real,Valid,2018-03-24 03:15:00,5.9798,Real,Valid,2018-03-24 03:15:00,19.9868,Real,Valid
2018-03-23 05:30:00,0,Reconstructed,Valid,2018-03-23 05:30:00,7.125,Real,Valid,2018-03-24 03:30:00,6.1914,Real,Valid,2018-03-24 03:30:00,19.9381,Real,Valid
2018-03-23 05:45:00,0,Reconstructed,Valid,2018-03-23 05:45:00,7.875,Real,Valid,2018-03-24 03:45:00,6.1374,Real,Valid,2018-03-24 03:45:00,19.9056,Real,Valid
2018-03-23 06:00:00,0,Reconstructed,Valid,2018-03-23 06:00:00,8,Real,Valid,2018-03-24 04:00:00,5.9712,Real,Valid,2018-03-24 04:00:00,19.8662,Real,Valid
2018-03-23 06:15:00,0.004904092071611,Reconstructed,Valid,2018-03-23 06:15:00,7.25,Real,Valid,2018-03-24 04:15:00,5.7872,Real,Valid,2018-03-24 04:15:00,19.8274,Real,Valid
2018-03-23 06:30:00,3.59987851662404,Reconstructed,Valid,2018-03-23 06:30:00,6.5,Real,Valid,2018-03-24 04:30:00,5.593,Real,Valid,2018-03-24 04:30:00,19.7818,Real,Valid
2018-03-23 06:45:00,17.0860677749361,Reconstructed,Valid,2018-03-23 06:45:00,31.3,Real,Valid,2018-03-24 04:45:00,5.8558,Real,Valid,2018-03-24 04:45:00,19.7556,Real,Valid
2018-03-23 07:00:00,29.9226023017903,Reconstructed,Valid,2018-03-23 07:00:00,48.925,Real,Valid,2018-03-24 05:00:00,5.4743,Real,Valid,2018-03-24 05:00:00,19.7068,Real,Valid
2018-03-23 07:15:00,51.0745204603581,Reconstructed,Valid,2018-03-23 07:15:00,35.35,Real,Valid,2018-03-24 05:15:00,5.4414,Real,Valid,2018-03-24 05:15:00,19.6774,Real,Valid
2018-03-23 07:30:00,78.7947186700767,Reconstructed,Valid,2018-03-23 07:30:00,40.825,Real,Valid,2018-03-24 05:30:00,5.7978,Real,Valid,2018-03-24 05:30:00,19.6418,Real,Valid
2018-03-23 07:45:00,103.434315856777,Reconstructed,Valid,2018-03-23 07:45:00,35.025,Real,Valid,2018-03-24 05:45:00,6.0693,Real,Valid,2018-03-24 05:45:00,19.6093,Real,Valid
2018-03-23 08:00:00,135.64395140665,Reconstructed,Valid,2018-03-23 08:00:00,36,Real,Valid,2018-03-24 06:00:00,6.142,Real,Valid,2018-03-24 06:00:00,19.5737,Real,Valid
2018-03-23 08:15:00,173.674667519182,Reconstructed,Valid,2018-03-23 08:15:00,39,Real,Valid,2018-03-24 06:15:00,6.1423,Real,Valid,2018-03-24 06:15:00,19.5375,Real,Valid
2018-03-23 08:30:00,202.137666240409,Reconstructed,Valid,2018-03-23 08:30:00,40.225,Real,Valid,2018-03-24 06:30:00,6.3162,Real,Valid,2018-03-24 06:30:00,19.505,Real,Valid
2018-03-23 08:45:00,202.128574168798,Reconstructed,Valid,2018-03-23 08:45:00,36.575,Real,Valid,2018-03-24 06:45:00,6.2412,Real,Valid,2018-03-24 06:45:00,19.5037,Real,Valid
2018-03-23 09:00:00,255.450850383632,Reconstructed,Valid,2018-03-23 09:00:00,37.475,Real,Valid,2018-03-24 07:00:00,6.258,Real,Valid,2018-03-24 07:00:00,19.6499,Real,Valid
2018-03-23 09:15:00,262.331726342711,Reconstructed,Valid,2018-03-23 09:15:00,31.55,Real,Valid,2018-03-24 07:15:00,6.4872,Real,Valid,2018-03-24 07:15:00,19.8781,Real,Valid
2018-03-23 09:30:00,332.04631713555,Reconstructed,Valid,2018-03-23 09:30:00,38.725,Real,Valid,2018-03-24 07:30:00,6.6704,Real,Valid,2018-03-24 07:30:00,20.1549,Real,Valid
2018-03-23 09:45:00,352.907404092072,Reconstructed,Valid,2018-03-23 09:45:00,32.425,Real,Valid,2018-03-24 07:45:00,6.696,Real,Valid,2018-03-24 07:45:00,20.4156,Real,Valid
2018-03-23 10:00:00,384.01844629156,Reconstructed,Valid,2018-03-23 10:00:00,29.923,Real,Valid,2018-03-24 08:00:00,6.9053,Real,Valid,2018-03-24 08:00:00,20.5931,Real,Valid
2018-03-23 10:15:00,457.27557544757,Reconstructed,Valid,2018-03-23 10:15:00,38.425,Real,Valid,2018-03-24 08:15:00,7.0318,Real,Valid,2018-03-24 08:15:00,20.755,Real,Valid
2018-03-23 10:30:00,499.858420716113,Reconstructed,Valid,2018-03-23 10:30:00,30.749,Real,Valid,2018-03-24 08:30:00,7.3135,Real,Valid,2018-03-24 08:30:00,20.9231,Real,Valid
2018-03-23 10:45:00,466.488567774936,Reconstructed,Valid,2018-03-23 10:45:00,41.475,Real,Valid,2018-03-24 08:45:00,7.4196,Real,Valid,2018-03-24 08:45:00,21.0787,Real,Valid
2018-03-23 11:00:00,430.935204603581,Reconstructed,Valid,2018-03-23 11:00:00,35.25,Real,Valid,2018-03-24 09:00:00,7.5846,Real,Valid,2018-03-24 09:00:00,21.2212,Real,Valid
2018-03-23 11:15:00,449.145856777494,Reconstructed,Valid,2018-03-23 11:15:00,34.175,Real,Valid,2018-03-24 09:15:00,7.8312,Real,Valid,2018-03-24 09:15:00,21.4018,Real,Valid
2018-03-23 11:30:00,588.044175191816,Reconstructed,Valid,2018-03-23 11:30:00,37.903,Real,Valid,2018-03-24 09:30:00,8.2499,Real,Valid,2018-03-24 09:30:00,21.5318,Real,Valid
2018-03-23 11:45:00,556.305364450128,Reconstructed,Valid,2018-03-23 11:45:00,32.876,Real,Valid,2018-03-24 09:45:00,8.6944,Real,Valid,2018-03-24 09:45:00,21.6593,Real,Valid
2018-03-23 12:00:00,533.466508951407,Reconstructed,Valid,2018-03-23 12:00:00,33.647,Real,Valid,2018-03-24 10:00:00,8.7012,Real,Valid,2018-03-24 10:00:00,21.7699,Real,Valid
2018-03-23 12:15:00,695.504705882353,Reconstructed,Valid,2018-03-23 12:15:00,37.525,Real,Valid,2018-03-24 10:15:00,9.1134,Real,Valid,2018-03-24 10:15:00,21.8974,Real,Valid
2018-03-23 12:30:00,545.202717391304,Reconstructed,Valid,2018-03-23 12:30:00,35.2,Real,Valid,2018-03-24 10:30:00,9.2837,Real,Valid,2018-03-24 10:30:00,21.9775,Real,Valid
2018-03-23 12:45:00,561.228970588235,Reconstructed,Valid,2018-03-23 12:45:00,34.077,Real,Valid,2018-03-24 10:45:00,9.5304,Real,Valid,2018-03-24 10:45:00,22.0812,Real,Valid
2018-03-23 13:00:00,576.137570332481,Reconstructed,Valid,2018-03-23 13:00:00,34.474,Real,Valid,2018-03-24 11:00:00,9.7298,Real,Valid,2018-03-24 11:00:00,22.1437,Real,Valid
2018-03-23 13:15:00,604.562710997442,Reconstructed,Valid,2018-03-23 13:15:00,32.736,Real,Valid,2018-03-24 11:15:00,10.0264,Real,Valid,2018-03-24 11:15:00,22.1643,Real,Valid
2018-03-23 13:30:00,515.894092071611,Reconstructed,Valid,2018-03-23 13:30:00,30.05,Real,Valid,2018-03-24 11:30:00,10.2532,Real,Valid,2018-03-24 11:30:00,22.1943,Real,Valid
2018-03-23 13:45:00,563.139494884911,Reconstructed,Valid,2018-03-23 13:45:00,33.904,Real,Valid,2018-03-24 11:45:00,10.3919,Real,Valid,2018-03-24 11:45:00,22.2274,Real,Valid
2018-03-23 14:00:00,496.691975703325,Reconstructed,Valid,2018-03-23 14:00:00,29.297,Real,Valid,2018-03-24 12:00:00,10.4442,Real,Valid,2018-03-24 12:00:00,22.2512,Real,Valid
2018-03-23 14:15:00,420.392314578005,Reconstructed,Valid,2018-03-23 14:15:00,29.1,Real,Valid,2018-03-24 12:15:00,10.6131,Real,Valid,2018-03-24 12:15:00,22.2968,Real,Valid
2018-03-23 14:30:00,97.6655882352941,Real,Valid,2018-03-23 14:30:00,39.375,Real,Valid,2018-03-24 12:30:00,10.9575,Real,Valid,2018-03-24 12:30:00,22.2931,Real,Valid
2018-03-23 14:45:00,105.669980818414,Real,Valid,2018-03-23 14:45:00,31.175,Real,Valid,2018-03-24 12:45:00,10.9127,Real,Valid,2018-03-24 12:45:00,22.2875,Real,Valid
2018-03-23 15:00:00,140.300127877238,Real,Valid,2018-03-23 15:00:00,30.6,Real,Valid,2018-03-24 13:00:00,11.1762,Real,Valid,2018-03-24 13:00:00,22.2437,Real,Valid
2018-03-23 15:15:00,202.807627877238,Real,Valid,2018-03-23 15:15:00,31.425,Real,Valid,2018-03-24 13:15:00,11.2705,Real,Valid,2018-03-24 13:15:00,22.1349,Real,Valid
2018-03-23 15:30:00,156.513765984655,Real,Valid,2018-03-23 15:30:00,28.567,Real,Valid,2018-03-24 13:30:00,11.1781,Real,Valid,2018-03-24 13:30:00,22.0618,Real,Valid
2018-03-23 15:45:00,222.818650895141,Real,Valid,2018-03-23 15:45:00,33.159,Real,Valid,2018-03-24 13:45:00,10.9477,Real,Valid,2018-03-24 13:45:00,21.9799,Real,Valid
2018-03-23 16:00:00,267.258970588235,Real,Valid,2018-03-23 16:00:00,27.27,Real,Valid,2018-03-24 14:00:00,11.2158,Real,Valid,2018-03-24 14:00:00,21.8893,Real,Valid
2018-03-23 16:15:00,122.724584398977,Real,Valid,2018-03-23 16:15:00,40.975,Real,Valid,2018-03-24 14:15:00,11.3134,Real,Valid,2018-03-24 14:15:00,21.8356,Real,Valid
2018-03-23 16:30:00,91.79,Real,Valid,2018-03-23 16:30:00,28.7,Real,Valid,2018-03-24 14:30:00,11.2235,Real,Valid,2018-03-24 14:30:00,21.7425,Real,Valid
2018-03-23 16:45:00,61.9808439897698,Real,Valid,2018-03-23 16:45:00,35.4,Real,Valid,2018-03-24 14:45:00,11.0822,Real,Valid,2018-03-24 14:45:00,21.6687,Real,Valid
2018-03-23 17:00:00,88.7844181585678,Real,Valid,2018-03-23 17:00:00,34.5,Real,Valid,2018-03-24 15:00:00,11.4618,Real,Valid,2018-03-24 15:00:00,21.6368,Real,Valid
2018-03-23 17:15:00,103.984609974425,Real,Valid,2018-03-23 17:15:00,32.625,Real,Valid,2018-03-24 15:15:00,11.689,Real,Valid,2018-03-24 15:15:00,21.5799,Real,Valid
2018-03-23 17:30:00,31.0234846547315,Real,Valid,2018-03-23 17:30:00,37.175,Real,Valid,2018-03-24 15:30:00,11.2372,Real,Valid,2018-03-24 15:30:00,21.5093,Real,Valid
2018-03-23 17:45:00,18.9380242966752,Real,Valid,2018-03-23 17:45:00,30.25,Real,Valid,2018-03-24 15:45:00,10.8321,Real,Valid,2018-03-24 15:45:00,21.4187,Real,Valid
2018-03-23 18:00:00,35.9549360613811,Real,Valid,2018-03-23 18:00:00,35.8,Real,Valid,2018-03-24 16:00:00,10.4803,Real,Valid,2018-03-24 16:00:00,21.3581,Real,Valid
2018-03-23 18:15:00,1.98166879795396,Real,Valid,2018-03-23 18:15:00,36.375,Real,Valid,2018-03-24 16:15:00,10.1522,Real,Valid,2018-03-24 16:15:00,21.2768,Real,Valid
2018-03-23 18:30:00,0.019616368286445,Real,Valid,2018-03-23 18:30:00,32.625,Real,Valid,2018-03-24 16:30:00,10.0184,Real,Valid,2018-03-24 16:30:00,21.2162,Real,Valid
2018-03-23 18:45:00,0.005095907928389,Real,Valid,2018-03-23 18:45:00,32.5,Real,Valid,2018-03-24 16:45:00,9.9826,Real,Valid,2018-03-24 16:45:00,21.135,Real,Valid
2018-03-23 19:00:00,0,Real,Valid,2018-03-23 19:00:00,35.875,Real,Valid,2018-03-24 17:00:00,9.899,Real,Valid,2018-03-24 17:00:00,21.0837,Real,Valid
2018-03-23 19:15:00,0,Real,Valid,2018-03-23 19:15:00,29.5,Real,Valid,2018-03-24 17:15:00,9.957,Real,Valid,2018-03-24 17:15:00,21.0287,Real,Valid
2018-03-23 19:30:00,0,Real,Valid,2018-03-23 19:30:00,35.25,Real,Valid,2018-03-24 17:30:00,9.8972,Real,Valid,2018-03-24 17:30:00,20.9568,Real,Valid
2018-03-23 19:45:00,0,Real,Valid,2018-03-23 19:45:00,15.125,Real,Valid,2018-03-24 17:45:00,10.0186,Real,Valid,2018-03-24 17:45:00,20.9087,Real,Valid
2018-03-23 20:00:00,0,Real,Valid,2018-03-23 20:00:00,10.75,Real,Valid,2018-03-24 18:00:00,9.875,Real,Valid,2018-03-24 18:00:00,20.8631,Real,Valid
2018-03-23 20:15:00,0,Real,Valid,2018-03-23 20:15:00,8.75,Real,Valid,2018-03-24 18:15:00,9.8495,Real,Valid,2018-03-24 18:15:00,20.8081,Real,Valid
2018-03-23 20:30:00,0,Real,Valid,2018-03-23 20:30:00,8.25,Real,Valid,2018-03-24 18:30:00,9.9013,Real,Valid,2018-03-24 18:30:00,20.7368,Real,Valid
2018-03-23 20:45:00,0,Reconstructed,Valid,2018-03-23 20:45:00,7.875,Real,Valid,2018-03-24 18:45:00,9.8975,Real,Valid,2018-03-24 18:45:00,20.6981,Real,Valid
2018-03-23 21:00:00,0,Reconstructed,Valid,2018-03-23 21:00:00,7.125,Real,Valid,2018-03-24 19:00:00,9.5631,Real,Valid,2018-03-24 19:00:00,20.6424,Real,Valid
2018-03-23 21:15:00,0,Reconstructed,Valid,2018-03-23 21:15:00,7.25,Real,Valid,2018-03-24 19:15:00,8.6231,Real,Valid,2018-03-24 19:15:00,20.5843,Real,Valid
2018-03-23 21:30:00,0,Reconstructed,Valid,2018-03-23 21:30:00,7,Real,Valid,2018-03-24 19:30:00,7.4635,Real,Valid,2018-03-24 19:30:00,20.5349,Real,Valid
2018-03-23 21:45:00,0,Reconstructed,Valid,2018-03-23 21:45:00,7,Real,Valid,2018-03-24 19:45:00,7.3487,Real,Valid,2018-03-24 19:45:00,20.4806,Real,Valid
2018-03-23 22:00:00,0.004904092071611,Reconstructed,Valid,2018-03-23 22:00:00,6.875,Real,Valid,2018-03-24 20:00:00,7.1395,Real,Valid,2018-03-24 20:00:00,20.435,Real,Valid
2018-03-23 22:15:00,0.004904092071611,Reconstructed,Valid,2018-03-23 22:15:00,6.5,Real,Valid,2018-03-24 20:15:00,6.9102,Real,Valid,2018-03-24 20:15:00,20.3599,Real,Valid
2018-03-23 22:30:00,0.004904092071611,Reconstructed,Valid,2018-03-23 22:30:00,6.5,Real,Valid,2018-03-24 20:30:00,6.9842,Real,Valid,2018-03-24 20:30:00,20.3343,Real,Valid
2018-03-23 22:45:00,0.063753196930946,Reconstructed,Valid,2018-03-23 22:45:00,6.125,Real,Valid,2018-03-24 20:45:00,6.8055,Real,Valid,2018-03-24 20:45:00,20.2562,Real,Valid
2018-03-23 23:00:00,0.289341432225064,Reconstructed,Valid,2018-03-23 23:00:00,6.25,Real,Valid,2018-03-24 21:00:00,6.3089,Real,Valid,2018-03-24 21:00:00,20.2237,Real,Valid
2018-03-23 23:15:00,0.35309462915601,Reconstructed,Valid,2018-03-23 23:15:00,6.25,Real,Valid,2018-03-24 21:15:00,5.9271,Real,Valid,2018-03-24 21:15:00,20.1587,Real,Valid
2018-03-23 23:30:00,0.328574168797954,Reconstructed,Valid,2018-03-23 23:30:00,6.25,Real,Valid,2018-03-24 21:30:00,5.4383,Real,Valid,2018-03-24 21:30:00,20.1,Real,Valid
2018-03-23 23:45:00,0.485505115089514,Reconstructed,Valid,2018-03-23 23:45:00,6.125,Real,Valid,2018-03-24 21:45:00,4.8285,Real,Valid,2018-03-24 21:45:00,20.0575,Real,Valid
2018-03-24 00:00:00,0.485505115089514,Reconstructed,Valid,2018-03-24 00:00:00,6.125,Real,Valid,2018-03-24 22:00:00,4.5401,Real,Valid,2018-03-24 22:00:00,19.9987,Real,Valid
2018-03-24 00:15:00,0.568874680306905,Reconstructed,Valid,2018-03-24 00:15:00,5.875,Real,Valid,2018-03-24 22:15:00,4.1163,Real,Valid,2018-03-24 22:15:00,19.9537,Real,Valid
2018-03-24 00:30:00,0.460984654731458,Reconstructed,Valid,2018-03-24 00:30:00,5.875,Real,Valid,2018-03-24 22:30:00,4.195,Real,Valid,2018-03-24 22:30:00,19.8881,Real,Valid
2018-03-24 00:45:00,0.338382352941176,Reconstructed,Valid,2018-03-24 00:45:00,5.875,Real,Valid,2018-03-24 22:45:00,4.1096,Real,Valid,2018-03-24 22:45:00,19.8393,Real,Valid
2018-03-24 01:00:00,0.416847826086957,Reconstructed,Valid,2018-03-24 01:00:00,5.875,Real,Valid,2018-03-24 23:00:00,3.7373,Real,Valid,2018-03-24 23:00:00,19.7975,Real,Valid
2018-03-24 01:15:00,0.147122762148338,Reconstructed,Valid,2018-03-24 01:15:00,5.75,Real,Valid,2018-03-24 23:15:00,3.7016,Real,Valid,2018-03-24 23:15:00,19.7418,Real,Valid
2018-03-24 01:30:00,0.402135549872123,Reconstructed,Valid,2018-03-24 01:30:00,5.875,Real,Valid,2018-03-24 23:30:00,3.4967,Real,Valid,2018-03-24 23:30:00,19.69,Real,Valid
2018-03-24 01:45:00,0.456080562659847,Reconstructed,Valid,2018-03-24 01:45:00,5.875,Real,Valid,2018-03-24 23:45:00,3.2027,Real,Valid,2018-03-24 23:45:00,19.6506,Real,Valid
2018-03-24 02:00:00,0.539450127877238,Reconstructed,Valid,2018-03-24 02:00:00,5.75,Real,Valid,2018-03-25 00:00:00,2.6581,Real,Valid,2018-03-25 00:00:00,19.6018,Real,Valid
2018-03-24 02:15:00,1.23583120204604,Reconstructed,Valid,2018-03-24 02:15:00,5.75,Real,Valid,2018-03-25 00:15:00,2.5549,Real,Valid,2018-03-25 00:15:00,19.5693,Real,Valid
2018-03-24 02:30:00,0.696381074168798,Reconstructed,Valid,2018-03-24 02:30:00,5.875,Real,Valid,2018-03-25 00:30:03,2.5499,Real,Valid,2018-03-25 00:30:03,19.5043,Real,Valid
2018-03-24 02:45:00,0.809175191815857,Reconstructed,Valid,2018-03-24 02:45:00,5.75,Real,Valid,2018-03-25 00:45:00,2.5081,Real,Valid,2018-03-25 00:45:00,19.4618,Real,Valid
2018-03-24 03:00:00,0.858216112531969,Reconstructed,Valid,2018-03-24 03:00:00,5.625,Real,Valid,2018-03-25 01:00:00,2.5603,Real,Valid,2018-03-25 01:00:00,19.4162,Real,Valid
2018-03-24 03:15:00,0.774846547314578,Reconstructed,Valid,2018-03-24 03:15:00,5.625,Real,Valid,2018-03-25 01:15:00,2.3086,Real,Valid,2018-03-25 01:15:00,19.3706,Real,Valid
2018-03-24 03:30:00,0.755230179028133,Reconstructed,Valid,2018-03-24 03:30:00,5.875,Real,Valid,2018-03-25 01:30:00,2.4414,Real,Valid,2018-03-25 01:30:00,19.3381,Real,Valid
2018-03-24 03:45:00,0.578682864450128,Reconstructed,Valid,2018-03-24 03:45:00,5.625,Real,Valid,2018-03-25 01:45:00,2.8021,Real,Valid,2018-03-25 01:45:00,19.2956,Real,Valid
2018-03-24 04:00:00,0.681668797953964,Reconstructed,Valid,2018-03-24 04:00:00,5.5,Real,Valid,2018-03-25 03:00:00,2.6789,Real,Valid,2018-03-25 03:00:00,19.25,Real,Valid
2018-03-24 04:15:00,0.760134271099744,Reconstructed,Valid,2018-03-24 04:15:00,5.375,Real,Valid,2018-03-25 03:15:00,2.6454,Real,Valid,2018-03-25 03:15:00,19.2206,Real,Valid
2018-03-24 04:30:00,0.701285166240409,Reconstructed,Valid,2018-03-24 04:30:00,5.375,Real,Valid,2018-03-25 03:30:00,2.7439,Real,Valid,2018-03-25 03:30:00,19.1712,Real,Valid
2018-03-24 04:45:00,0.662052429667519,Reconstructed,Valid,2018-03-24 04:45:00,5.375,Real,Valid,2018-03-25 03:45:00,2.9616,Real,Valid,2018-03-25 03:45:00,19.1425,Real,Valid
2018-03-24 05:00:00,0.971010230179028,Reconstructed,Valid,2018-03-24 05:00:00,5.625,Real,Valid,2018-03-25 04:00:00,2.9591,Real,Valid,2018-03-25 04:00:00,19.1031,Real,Valid
2018-03-24 05:15:00,1.23092710997442,Reconstructed,Valid,2018-03-24 05:15:00,5.375,Real,Valid,2018-03-25 04:15:00,3.4141,Real,Valid,2018-03-25 04:15:00,19.0768,Real,Valid
2018-03-24 05:30:00,1.52026854219949,Reconstructed,Valid,2018-03-24 05:30:00,5.25,Real,Valid,2018-03-25 04:30:00,3.4217,Real,Valid,2018-03-25 04:30:00,19.0537,Real,Valid
2018-03-24 05:45:00,1.34862531969309,Reconstructed,Valid,2018-03-24 05:45:00,5.5,Real,Valid,2018-03-25 04:45:00,3.6156,Real,Valid,2018-03-25 04:45:00,19.015,Real,Valid
2018-03-24 06:00:00,1.10832480818414,Reconstructed,Valid,2018-03-24 06:00:00,5.375,Real,Valid,2018-03-25 05:00:00,3.946,Real,Valid,2018-03-25 05:00:00,19.005,Real,Valid
2018-03-24 06:15:00,0.843503836317136,Reconstructed,Valid,2018-03-24 06:15:00,4.75,Real,Valid,2018-03-25 05:15:00,4.0538,Real,Valid,2018-03-25 05:15:00,18.9624,Real,Valid
2018-03-24 06:30:00,2.51914322250639,Reconstructed,Valid,2018-03-24 06:30:00,4.75,Real,Valid,2018-03-25 05:30:00,3.7868,Real,Valid,2018-03-25 05:30:00,18.9331,Real,Valid
2018-03-24 06:45:00,10.2308631713555,Reconstructed,Valid,2018-03-24 06:45:00,34.425,Real,Valid,2018-03-25 05:45:00,3.8456,Real,Valid,2018-03-25 05:45:00,18.9006,Real,Valid
2018-03-24 07:00:00,31.3563043478261,Reconstructed,Valid,2018-03-24 07:00:00,52.175,Real,Valid,2018-03-25 06:00:00,3.6524,Real,Valid,2018-03-25 06:00:00,18.8843,Real,Valid
2018-03-24 07:15:00,67.0389961636829,Reconstructed,Valid,2018-03-24 07:15:00,37.825,Real,Valid,2018-03-25 06:15:00,3.6969,Real,Valid,2018-03-25 06:15:00,18.8549,Real,Valid
2018-03-24 07:30:00,94.5413618925831,Reconstructed,Valid,2018-03-24 07:30:00,31.325,Real,Valid,2018-03-25 06:30:00,3.7429,Real,Valid,2018-03-25 06:30:00,18.8256,Real,Valid
2018-03-24 07:45:00,142.219398976982,Reconstructed,Valid,2018-03-24 07:45:00,26.35,Real,Valid,2018-03-25 06:45:00,3.8806,Real,Valid,2018-03-25 06:45:00,18.8375,Real,Valid
2018-03-24 08:00:00,136.913388746803,Reconstructed,Valid,2018-03-24 08:00:00,32.7,Real,Valid,2018-03-25 07:00:00,3.6554,Real,Valid,2018-03-25 07:00:00,18.9518,Real,Valid
2018-03-24 08:15:00,131.247960358056,Reconstructed,Valid,2018-03-24 08:15:00,31.175,Real,Valid,2018-03-25 07:15:00,3.5334,Real,Valid,2018-03-25 07:15:00,19.165,Real,Valid
2018-03-24 08:30:00,161.793363171355,Reconstructed,Valid,2018-03-24 08:30:00,31.85,Real,Valid,2018-03-25 07:30:00,3.9714,Real,Valid,2018-03-25 07:30:00,19.4199,Real,Valid
2018-03-24 08:45:00,233.675466751918,Reconstructed,Valid,2018-03-24 08:45:00,31.65,Real,Valid,2018-03-25 07:45:00,4.1349,Real,Valid,2018-03-25 07:45:00,19.6637,Real,Valid
2018-03-24 09:00:00,265.612723785166,Reconstructed,Valid,2018-03-24 09:00:00,30.775,Real,Valid,2018-03-25 08:00:00,4.0267,Real,Valid,2018-03-25 08:00:00,19.8824,Real,Valid
2018-03-24 09:15:00,333.673299232737,Reconstructed,Valid,2018-03-24 09:15:00,34.075,Real,Valid,2018-03-25 08:15:00,4.2339,Real,Valid,2018-03-25 08:15:00,20.0606,Real,Valid
2018-03-24 09:30:00,400.520147058824,Reconstructed,Valid,2018-03-24 09:30:00,25.234,Real,Valid,2018-03-25 08:30:00,4.4091,Real,Valid,2018-03-25 08:30:00,20.235,Real,Valid
2018-03-24 09:45:00,360.625204603581,Reconstructed,Valid,2018-03-24 09:45:00,36.475,Real,Valid,2018-03-25 08:45:00,4.5665,Real,Valid,2018-03-25 08:45:00,20.3974,Real,Valid
2018-03-24 10:00:00,397.146035805627,Reconstructed,Valid,2018-03-24 10:00:00,25.075,Real,Valid,2018-03-25 09:00:00,4.9836,Real,Valid,2018-03-25 09:00:00,20.54,Real,Valid
2018-03-24 10:15:00,431.730070332481,Reconstructed,Valid,2018-03-24 10:15:00,28.05,Real,Valid,2018-03-25 09:15:00,5.4159,Real,Valid,2018-03-25 09:15:00,20.715,Real,Valid
2018-03-24 10:30:00,453.367921994885,Reconstructed,Valid,2018-03-24 10:30:00,25.3,Real,Valid,2018-03-25 09:30:00,5.689,Real,Valid,2018-03-25 09:30:00,20.845,Real,Valid
2018-03-24 10:45:00,520.400121483376,Reconstructed,Valid,2018-03-24 10:45:00,31.15,Real,Valid,2018-03-25 09:45:00,6.0646,Real,Valid,2018-03-25 09:45:00,20.9718,Real,Valid
2018-03-24 11:00:00,525.443024296675,Reconstructed,Valid,2018-03-24 11:00:00,24.983,Real,Valid,2018-03-25 10:00:00,6.4823,Real,Valid,2018-03-25 10:00:00,21.0924,Real,Valid
2018-03-24 11:15:00,548.871822250639,Reconstructed,Valid,2018-03-24 11:15:00,29.383,Real,Valid,2018-03-25 10:15:00,7.1079,Real,Valid,2018-03-25 10:15:00,21.2287,Real,Valid
2018-03-24 11:30:00,627.376438618926,Reconstructed,Valid,2018-03-24 11:30:00,22.601,Real,Valid,2018-03-25 10:30:00,8.3827,Real,Valid,2018-03-25 10:30:00,21.3487,Real,Valid
2018-03-24 11:45:00,651.088388746803,Reconstructed,Valid,2018-03-24 11:45:00,28.692,Real,Valid,2018-03-25 10:45:00,10.1667,Real,Valid,2018-03-25 10:45:00,21.4681,Real,Valid
2018-03-24 12:00:00,555.678778772379,Reconstructed,Valid,2018-03-24 12:00:00,20.266,Real,Valid,2018-03-25 11:00:00,11.0156,Real,Valid,2018-03-25 11:00:00,21.5756,Real,Valid
2018-03-24 12:15:00,777.198708439898,Reconstructed,Valid,2018-03-24 12:15:00,33.242,Real,Valid,2018-03-25 11:15:00,11.5158,Real,Valid,2018-03-25 11:15:00,21.6618,Real,Valid
2018-03-24 12:30:00,583.941969309463,Reconstructed,Valid,2018-03-24 12:30:00,19.556,Real,Valid,2018-03-25 11:30:00,12.1231,Real,Valid,2018-03-25 11:30:00,21.7437,Real,Valid
2018-03-24 12:45:00,616.176054987212,Reconstructed,Valid,2018-03-24 12:45:00,9.606,Real,Valid,2018-03-25 11:45:00,11.8669,Real,Valid,2018-03-25 11:45:00,21.7993,Real,Valid
2018-03-24 13:00:00,766.962333759591,Reconstructed,Valid,2018-03-24 13:00:00,7.69,Real,Valid,2018-03-25 12:00:00,11.6477,Real,Valid,2018-03-25 12:00:00,21.8456,Real,Valid
2018-03-24 13:15:00,594.756163682864,Reconstructed,Valid,2018-03-24 13:15:00,6.614,Real,Valid,2018-03-25 12:15:00,11.368,Real,Valid,2018-03-25 12:15:00,21.8724,Real,Valid
